         3031009 function calls (2949432 primitive calls) in 18.465 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 summary_v2.py:22(<module>)
       33    0.000    0.000    0.000    0.000 interfaces.py:13(generate_legacy_interface)
        1    0.000    0.000    0.000    0.000 mnist.py:2(<module>)
        2    0.000    0.000    0.000    0.000 datetime.py:1187(__new__)
       14    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4890(<genexpr>)
       15    0.000    0.000    0.000    0.000 device_spec.py:39(_as_device_str_or_none)
        1    0.000    0.000    0.000    0.000 defchararray.py:1810(chararray)
        9    0.000    0.000    0.000    0.000 _argument_parser.py:134(serialize)
       42    0.000    0.000    0.000    0.000 __init__.py:32(keras_modules_injection)
        1    0.000    0.000    0.000    0.000 typing.py:1351(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:982(StreamHandler)
        3    0.000    0.000    0.000    0.000 sparse_tensor.py:230(_override_operator)
       16    0.000    0.000    0.000    0.000 merge.py:74(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_DeleteContextOptions}
        1    0.000    0.000    0.000    0.000 request.py:323(Request)
        8    0.000    0.000    0.000    0.000 deprecation.py:311(new_func)
        1    0.000    0.000    0.000    0.000 loss_scale_optimizer.py:47(LossScaleOptimizer)
        2    0.000    0.000    0.000    0.000 saving.py:454(allow_read_from_gcs)
        2    0.000    0.000    0.000    0.000 deprecation.py:632(__init__)
        2    0.000    0.000    0.000    0.000 context.py:1081(list_physical_devices)
        1    0.000    0.000    0.000    0.000 _sketches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mock.py:1900(MagicMock)
        1    0.000    0.000    0.000    0.000 client.py:106(<dictcomp>)
        1    0.000    0.000    0.000    0.000 monitoring.py:185(get_cell)
        1    0.000    0.000    0.000    0.000 wrappers.py:19(Wrapper)
        1    0.000    0.000    0.000    0.000 function.py:342(_inference_name)
        1    0.000    0.000    0.000    0.000 embeddings.py:16(Embedding)
        1    0.000    0.000    0.000    0.000 cifar.py:3(<module>)
       14    0.000    0.000    0.000    0.000 node_def_pb2.py:6(<lambda>)
       35    0.000    0.000    0.000    0.000 datetime.py:379(_check_int_field)
        1    0.000    0.000    0.000    0.000 errors_impl.py:57(OpError)
        1    0.000    0.000    0.000    0.000 context_managers.py:15(<module>)
        1    0.000    0.000    0.000    0.000 backend.py:3622(<setcomp>)
        1    0.000    0.000    0.000    0.000 convolutional.py:234(Conv1D)
        1    0.000    0.000    0.000    0.000 datetime.py:1509(datetime)
        4    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1377(__init__)
        1    0.000    0.000    0.000    0.000 training.py:2923(_TrainingEndpoint)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1014(VariableScope)
        1    0.000    0.000    0.000    0.000 functional.py:15(<module>)
        1    0.000    0.000    0.000    0.000 normalization.py:16(BatchNormalization)
        1    0.000    0.000    0.000    0.000 ufunclike.py:18(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 descriptor_pool.py:107(__new__)
       15    0.000    0.000    0.000    0.000 api_def_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 layer_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 input_layer.py:14(InputLayer)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:1556(BaseStagingArea)
        1    0.000    0.000    0.000    0.000 anno.py:36(NoValue)
        8    0.000    0.000    0.000    0.000 typing.py:827(<genexpr>)
       74    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       48    0.000    0.000    0.000    0.000 nn_ops.py:535(<genexpr>)
        1    0.000    0.000    0.000    0.000 boosted_trees_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_Py_RegisterVSpace}
        2    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:646(__neg__)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
       30    0.000    0.000    0.000    0.000 device_spec.py:31(_as_str_or_none)
       10    0.000    0.000    0.000    0.000 ops.py:3918(get_collection_ref)
        1    0.000    0.000    0.000    0.000 loader.py:60(<module>)
        1    0.000    0.000    0.000    0.000 noise.py:14(GaussianNoise)
        1    0.000    0.000    0.000    0.000 {h5py.h5z._register_lzf}
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
        1    0.000    0.000    0.000    0.000 metrics.py:65(Metric)
       13    0.000    0.000    0.000    0.000 control_flow_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 wrap_toco.py:15(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 py31compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 type_spec.py:45(TypeSpec)
        3    0.000    0.000    0.000    0.000 gen_nn_ops.py:5668(<listcomp>)
        1    0.000    0.000    0.000    0.000 summary_v2.py:19(<module>)
       91    0.000    0.000    0.000    0.000 network.py:1484(<lambda>)
       15    0.000    0.000    0.000    0.000 ssl.py:795(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 base.py:75(default_lcpl)
        4    0.000    0.000    0.000    0.000 tensorflow_backend.py:565(to_dense)
        1    0.000    0.000    0.000    0.000 pywrap_dlopen_global_flags.py:22(<module>)
        1    0.000    0.000    0.000    0.000 builder.py:20(<module>)
        1    0.000    0.000    0.000    0.000 annos.py:27(NoValue)
       20    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
        4    0.000    0.000    0.000    0.000 pyparsing.py:420(__setitem__)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 __init__.py:381(__getitem__)
        1    0.000    0.000    0.000    0.000 tf_contextlib.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2398(Literal)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4825(tokenMap)
       14    0.000    0.000    0.000    0.000 cost_graph_pb2.py:6(<lambda>)
       12    0.000    0.000    0.000    0.000 rewriter_config_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
       11    0.000    0.000    0.000    0.000 core.py:718(compute_mask)
        1    0.000    0.000    0.000    0.000 _internal.py:241(_missing_ctypes)
        2    0.000    0.000    0.000    0.000 _argument_parser.py:150(parse)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:15(<module>)
       11    0.000    0.000    0.000    0.000 xla_data_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:566(Lambda)
        1    0.000    0.000    0.000    0.000 pooling.py:69(MaxPooling1D)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.__git_version___swigconstant}
       98    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       14    0.000    0.000    0.000    0.000 trackable_object_graph_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 local.py:19(LocallyConnected1D)
        2    0.000    0.000    0.000    0.000 datetime.py:804(__new__)
        1    0.000    0.000    0.000    0.000 threading.py:899(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
       14    0.000    0.000    0.000    0.000 variable_pb2.py:6(<lambda>)
       10    0.000    0.000    0.000    0.000 tensor_tracer_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 normalization_v2.py:25(BatchNormalization)
        1    0.000    0.000    0.000    0.000 defmatrix.py:74(matrix)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4335(__init__)
       15    0.000    0.000    0.000    0.000 tensor_shape.py:803(<genexpr>)
        1    0.000    0.000    0.000    0.000 distribute_coordinator.py:103(_WorkerContext)
        1    0.000    0.000    0.000    0.000 random_ops.py:46(RandomDatasetV1)
       86    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 op_def_registry.py:16(<module>)
        2    0.000    0.000    0.000    0.000 conversion.py:109(__init__)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:757(ConvLSTM2D)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.PyExceptionRegistry_Init}
        1    0.000    0.000    0.000    0.000 zipfile.py:1362(namelist)
        1    0.000    0.000    0.000    0.000 saver.py:605(Saver)
        1    0.000    0.000    0.000    0.000 distribution_strategy_context.py:302(_get_default_replica_context)
        1    0.000    0.000    0.000    0.000 dtypes.py:29(DType)
        1    0.000    0.000    0.000    0.000 tarfile.py:725(TarInfo)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
       12    0.000    0.000    0.000    0.000 resource_handle_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
        1    0.000    0.000    0.000    0.000 run_config.py:338(RunConfig)
       16    0.000    0.000    0.000    0.000 merge.py:194(<listcomp>)
        1    0.000    0.000    0.000    0.000 text.py:2(<module>)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
       10    0.000    0.000    0.000    0.000 enum.py:855(_high_bit)
        5    0.000    0.000    0.000    0.000 six.py:829(__prepare__)
        1    0.000    0.000    0.000    0.000 ragged_config.py:15(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_state.py:106(_GradLoopState)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:2028(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:149(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3850(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 c_api_util.py:42(ScopedTFGraph)
       11    0.000    0.000    0.000    0.000 doc_controls.py:168(for_subclass_implementers)
        1    0.000    0.000    0.000    0.000 function.py:1005(ConcreteFunction)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:236(CrossDeviceOps)
       27    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        6    0.000    0.000    0.000    0.000 tensor_shape_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 encoder.py:409(_VarintBytes)
        1    0.000    0.000    0.000    0.000 ragged_tensor.py:1924(RaggedTensorSpec)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.SHARED_PTR_DISOWN_swigconstant}
        3    0.000    0.000    0.000    0.000 __init__.py:502(__init__)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 command_name.py:15(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:16(<module>)
        1    0.000    0.000    0.000    0.000 core.py:796(Dense)
        1    0.000    0.000    0.000    0.000 convolutional.py:1546(SeparableConv2D)
        1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
        1    0.000    0.000    0.000    0.000 legendre.py:1613(Legendre)
        1    0.000    0.000    0.000    0.000 io_utils.py:26(HDF5Matrix)
        1    0.000    0.000    0.000    0.000 tensor_spec.py:32(TensorSpec)
        6    0.000    0.000    0.000    0.000 op_def_library.py:504(<listcomp>)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:2119(FeatureColumn)
       43    0.000    0.000    0.000    0.000 __init__.py:13(keras_modules_injection)
        1    0.000    0.000    0.000    0.000 request.py:1663(URLopener)
        1    0.000    0.000    0.000    0.000 compat.py:48(_fscodec)
        1    0.000    0.000    0.000    0.000 registry.py:82(lookup)
       16    0.000    0.000    0.000    0.000 merge.py:175(<listcomp>)
        1    0.000    0.000    0.000    0.000 noise.py:58(GaussianDropout)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1585(set_string_function)
       10    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        5    0.000    0.000    0.000    0.000 six.py:824(metaclass)
        4    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:709(CsvDatasetV1)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        1    0.000    0.000    0.000    0.000 random.py:681(getrandbits)
        1    0.000    0.000    0.000    0.000 base64mime.py:25(<module>)
       74    0.000    0.000    0.000    0.000 __init__.py:2595(_reload_version)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2963(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3151(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3841(__str__)
        1    0.000    0.000    0.000    0.000 doc_controls.py:15(<module>)
        1    0.000    0.000    0.000    0.000 type_check.py:15(<module>)
        4    0.000    0.000    0.000    0.000 revived_types.py:28(__init__)
        1    0.000    0.000    0.000    0.000 templates.py:108(ReplaceTransformer)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tensor_shape.py:484(TensorShape)
        1    0.000    0.000    0.000    0.000 core.py:141(SpatialDropout1D)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2439(Keyword)
        1    0.000    0.000    0.000    0.000 _ni_support.py:31(<module>)
        1    0.000    0.000    0.000    0.000 compat_internal.py:15(<module>)
        1    0.000    0.000    0.000    0.000 convolutional.py:492(Conv3D)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        2    0.000    0.000    0.000    0.000 tensorflow_backend.py:2424(<listcomp>)
        1    0.000    0.000    0.000    0.000 stats_options.py:27(StatsOptions)
