         1441894 function calls (1343749 primitive calls) in 26.781 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 parameterized.py:427(TestGeneratorMetaclass)
        1    0.000    0.000    0.000    0.000 handler.py:208(DTDHandler)
        2    0.000    0.000    0.000    0.000 typing.py:830(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:1349(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 mock.py:305(_CallList)
        1    0.000    0.000    0.000    0.000 mock.py:1945(_ANY)
        1    0.000    0.000    0.000    0.000 benchmark.py:135(_BenchmarkRegistrar)
        1    0.000    0.000    0.000    0.000 compare.py:258(ProtoAssertions)
        1    0.000    0.000    0.000    0.000 convert.py:91(ConverterError)
        1    0.000    0.000    0.000    0.000 calibrator.py:32(Calibrator)
        1    0.000    0.000    0.000    0.000 tensor_util.py:172(_Message)
        1    0.000    0.000    0.000    0.000 gfile.py:62(register_filesystem)
        1    0.000    0.000    0.000    0.000 app.py:80(_HelpshortFlag)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UNAUTHENTICATED_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_FAILED_PRECONDITION_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_OUT_OF_RANGE_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_INTERNAL_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_DATA_LOSS_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UINT8_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_COMPLEX64_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_COMPLEX_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_QINT8_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_QUINT8_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_HALF_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_DEVICE_PLACEMENT_WARN_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_DEVICE_PLACEMENT_SILENT_FOR_INT32_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.__monolithic_build___swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_INT_swigconstant}
        1    0.000    0.000    0.000    0.000 {function _typedict.__getitem__ at 0x000001CC1264B798}
        1    0.000    0.000    0.000    0.000 {method 'pack' of 'Struct' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:281(getstate)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:28(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:160(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:256(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:396(WinDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:405(HRESULT)
        1    0.000    0.000    0.000    0.000 pathlib.py:970(PurePosixPath)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 numeric.py:96(ComplexWarning)
        1    0.000    0.000    0.000    0.000 numeric.py:2988(_unspecified)
        1    0.000    0.000    0.000    0.000 _internal.py:899(recursive)
        1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
        1    0.000    0.000    0.000    0.000 arrayprint.py:982(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1135(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1187(ComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1202(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
        1    0.000    0.000    0.000    0.000 ast.py:275(NodeTransformer)
        1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
        1    0.000    0.000    0.000    0.000 core.py:92(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:163(MAError)
        1    0.000    0.000    0.000    0.000 core.py:828(__init__)
        1    0.000    0.000    0.000    0.000 core.py:820(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:859(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:875(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 extras.py:273(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:1473(mr_class)
        1    0.000    0.000    0.000    0.000 __init__.py:424(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:674(Filter)
        1    0.000    0.000    0.000    0.000 argparse.py:877(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:934(_AppendAction)
        1    0.000    0.000    0.000    0.000 utils.py:1261(_Dummy)
        1    0.000    0.000    0.000    0.000 utils.py:1865(IgnoreException)
        1    0.000    0.000    0.000    0.000 inspect.py:238(isframe)
        1    0.000    0.000    0.000    0.000 six.py:322(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:628(u)
        1    0.000    0.000    0.000    0.000 __init__.py:1914(PathMetadata)
        1    0.000    0.000    0.000    0.000 zipfile.py:615(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 plistlib.py:522(InvalidFileException)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 __init__.py:76(__PackageSupportBuildPath__)
        1    0.000    0.000    0.000    0.000 <string>:11(com_error)
        1    0.000    0.000    0.000    0.000 specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 pyparsing.py:261(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3160(LineEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3180(StringStart)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3461(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3954(_NullToken)
        1    0.000    0.000    0.000    0.000 copy.py:55(Error)
        1    0.000    0.000    0.000    0.000 descriptor.py:51(Error)
        2    0.000    0.000    0.000    0.000 device_spec.py:31(_as_str_or_none)
        3    0.000    0.000    0.000    0.000 device_spec.py:35(_as_int_or_none)
        1    0.000    0.000    0.000    0.000 context.py:240(LogicalDevice)
        1    0.000    0.000    0.000    0.000 monitoring.py:370(Buckets)
        1    0.000    0.000    0.000    0.000 c_api_util.py:42(ScopedTFGraph)
        1    0.000    0.000    0.000    0.000 c_api_util.py:55(ScopedTFImportGraphDefOptions)
        1    0.000    0.000    0.000    0.000 c_api_util.py:81(ScopedTFFunction)
        1    0.000    0.000    0.000    0.000 errors_impl.py:49(InaccessibleTensorError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:272(DeadlineExceededError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:304(AlreadyExistsError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:322(PermissionDeniedError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:355(ResourceExhaustedError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:371(FailedPreconditionError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:406(OutOfRangeError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:459(UnavailableError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:474(DataLossError)
        1    0.000    0.000    0.000    0.000 tokens.py:31(StreamStartToken)
        1    0.000    0.000    0.000    0.000 events.py:21(CollectionStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:31(CollectionEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:36(StreamStartEvent)
        1    0.000    0.000    0.000    0.000 nodes.py:25(ScalarNode)
        1    0.000    0.000    0.000    0.000 loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 resolver.py:9(ResolverError)
        1    0.000    0.000    0.000    0.000 dumper.py:9(BaseDumper)
        1    0.000    0.000    0.000    0.000 emitter.py:14(EmitterError)
        1    0.000    0.000    0.000    0.000 emitter.py:17(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 cyaml.py:51(CBaseDumper)
        1    0.000    0.000    0.000    0.000 load.py:328(RevivedSequential)
        1    0.000    0.000    0.000    0.000 serialized_attributes.py:210(CommonEndpoints)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:131(ArgumentSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:415(EnumClassListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:425(CsvListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:448(EnumClassSerializer)
        1    0.000    0.000    0.000    0.000 _helpers.py:80(_ModuleObjectAndName)
        1    0.000    0.000    0.000    0.000 _exceptions.py:33(Error)
        1    0.000    0.000    0.000    0.000 __init__.py:88(InvalidCharacterErr)
        1    0.000    0.000    0.000    0.000 __init__.py:918(PythonFormatter)
        1    0.000    0.000    0.000    0.000 type_checkers.py:118(TypeCheckerWithDefault)
        1    0.000    0.000    0.000    0.000 type_checkers.py:207(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:215(Uint32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:240(FloatValueChecker)
        1    0.000    0.000    0.000    0.000 py_func.py:28(MatchDType)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3140(ShardDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3763(_SetStatsAggregatorDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3798(_PrivateThreadPoolDataset)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 profiler.py:56(ProfilerAlreadyRunningError)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:50(VarLenFeature)
        1    0.000    0.000    0.000    0.000 func_graph.py:73(UnknownArgument)
        1    0.000    0.000    0.000    0.000 decorators.py:154(AdapterFactory)
        1    0.000    0.000    0.000    0.000 importer.py:143(_ImportHookLoader)
        1    0.000    0.000    0.000    0.000 importer.py:151(_ImportHookChainedLoader)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:729(NanLossDuringTrainingError)
        1    0.000    0.000    0.000    0.000 timeline.py:44(StepStatsAnalysis)
        1    0.000    0.000    0.000    0.000 data_structures.py:230(ListPopOpts)
        1    0.000    0.000    0.000    0.000 data_structures.py:299(ListStackOpts)
        1    0.000    0.000    0.000    0.000 converter.py:243(ProgramContext)
        1    0.000    0.000    0.000    0.000 string_repr.py:25(special_unicode)
        1    0.000    0.000    0.000    0.000 transformer.py:49(EntityInfo)
        1    0.000    0.000    0.000    0.000 activity.py:150(_Comprehension)
        1    0.000    0.000    0.000    0.000 api.py:56(AutoGraphError)
        1    0.000    0.000    0.000    0.000 api.py:66(StagingError)
        1    0.000    0.000    0.000    0.000 return_statements.py:35(_RewriteBlock)
        1    0.000    0.000    0.000    0.000 request.py:1384(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1610(DataHandler)
        1    0.000    0.000    0.000    0.000 client.py:1429(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 client.py:1455(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 client.py:1474(LineTooLong)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 mirrored_strategy.py:76(_RequestedStop)
        1    0.000    0.000    0.000    0.000 input_lib.py:731(DatasetIterator)
        1    0.000    0.000    0.000    0.000 json_format.py:87(Error)
        1    0.000    0.000    0.000    0.000 backend_config.py:60(floatx)
        1    0.000    0.000    0.000    0.000 backend_config.py:110(set_image_data_format)
        1    0.000    0.000    0.000    0.000 context.py:324(SpawnContext)
        1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
        1    0.000    0.000    0.000    0.000 util.py:350(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 tarfile.py:273(TarError)
        1    0.000    0.000    0.000    0.000 tarfile.py:276(ExtractError)
        1    0.000    0.000    0.000    0.000 h5py_warnings.py:24(H5pyDeprecationWarning)
        1    0.000    0.000    0.000    0.000 group.py:582(HardLink)
        1    0.000    0.000    0.000    0.000 vds.py:21(VDSmap)
        1    0.000    0.000    0.000    0.000 constraints.py:81(NonNeg)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(RequestError)
        2    0.000    0.000    0.000    0.000 exceptions.py:40(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:66(MaxRetryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:237(HeaderParsingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:244(UnrewindableBodyError)
        1    0.000    0.000    0.000    0.000 response.py:55(GzipDecoderState)
        1    0.000    0.000    0.000    0.000 chardistribution.py:217(EUCJPDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 exceptions.py:28(HTTPError)
        1    0.000    0.000    0.000    0.000 utils.py:123(_DeprecatedValue)
        1    0.000    0.000    0.000    0.000 keys.py:105(RSAPublicKey)
        1    0.000    0.000    0.000    0.000 keys.py:396(ECPrivateKeyVersion)
        1    0.000    0.000    0.000    0.000 idna.py:253(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 algos.py:149(DigestInfo)
        1    0.000    0.000    0.000    0.000 algos.py:156(MaskGenAlgorithmId)
        1    0.000    0.000    0.000    0.000 algos.py:174(TrailerField)
        1    0.000    0.000    0.000    0.000 algos.py:381(KdfAlgorithmId)
        1    0.000    0.000    0.000    0.000 algos.py:435(Rc5ParamVersion)
        1    0.000    0.000    0.000    0.000 algos.py:1084(Pbes2Params)
        1    0.000    0.000    0.000    0.000 algos.py:1098(Pkcs5MacId)
        1    0.000    0.000    0.000    0.000 algos.py:1119(AnyAlgorithmId)
        1    0.000    0.000    0.000    0.000 core.py:649(Castable)
        1    0.000    0.000    0.000    0.000 core.py:2665(ParsableOctetBitString)
        1    0.000    0.000    0.000    0.000 base.py:71(BestAvailableEncryption)
        1    0.000    0.000    0.000    0.000 hashes.py:165(SHA3_256)
        1    0.000    0.000    0.000    0.000 _conditional.py:135(cryptography_has_ssl_st)
        1    0.000    0.000    0.000    0.000 SSL.py:239(Error)
        1    0.000    0.000    0.000    0.000 SSL.py:297(_VerifyHelper)
        1    0.000    0.000    0.000    0.000 SSL.py:477(_OCSPServerCallbackHelper)
        1    0.000    0.000    0.000    0.000 modes.py:121(ECB)
        1    0.000    0.000    0.000    0.000 ocsp.py:113(_SingleResponse)
        1    0.000    0.000    0.000    0.000 padding.py:49(OAEP)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1763(LoadError)
        1    0.000    0.000    0.000    0.000 core.py:16(IDNAError)
        1    0.000    0.000    0.000    0.000 core.py:26(InvalidCodepoint)
        1    0.000    0.000    0.000    0.000 auth.py:100(HTTPProxyAuth)
        1    0.000    0.000    0.000    0.000 socks.py:133(SOCKSHTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 metrics.py:630(BinaryAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:675(CategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:801(SparseTopKCategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:904(FalsePositives)
        1    0.000    0.000    0.000    0.000 metrics.py:1054(TruePositives)
        1    0.000    0.000    0.000    0.000 metrics.py:1872(CosineSimilarity)
        1    0.000    0.000    0.000    0.000 metrics.py:1922(MeanAbsoluteError)
        1    0.000    0.000    0.000    0.000 metrics.py:1949(MeanAbsolutePercentageError)
        1    0.000    0.000    0.000    0.000 metrics.py:1977(MeanSquaredError)
        1    0.000    0.000    0.000    0.000 metrics.py:2005(MeanSquaredLogarithmicError)
        1    0.000    0.000    0.000    0.000 metrics.py:2174(LogCoshError)
        1    0.000    0.000    0.000    0.000 metrics.py:2200(Poisson)
        1    0.000    0.000    0.000    0.000 metrics.py:2226(KLDivergence)
        1    0.000    0.000    0.000    0.000 metrics.py:2556(CategoricalCrossentropy)
        1    0.000    0.000    0.000    0.000 _testutils.py:16(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 convolutional.py:501(Conv3D)
        1    0.000    0.000    0.000    0.000 pooling.py:154(AveragePooling1D)
        1    0.000    0.000    0.000    0.000 pooling.py:281(MaxPooling2D)
        1    0.000    0.000    0.000    0.000 pooling.py:331(AveragePooling2D)
        1    0.000    0.000    0.000    0.000 pooling.py:477(MaxPooling3D)
        1    0.000    0.000    0.000    0.000 pooling.py:654(GlobalMaxPooling1D)
        1    0.000    0.000    0.000    0.000 pooling.py:709(GlobalAveragePooling2D)
        1    0.000    0.000    0.000    0.000 pooling.py:800(GlobalAveragePooling3D)
        1    0.000    0.000    0.000    0.000 merge.py:291(Multiply)
        1    0.000    0.000    0.000    0.000 merge.py:307(Average)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:664(LSTMCell)
        1    0.000    0.000    0.000    0.000 __init__.py:11(set_keras_submodules)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:24(_Enhance)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:57(Contrast)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:74(Brightness)
        1    0.000    0.000    0.000    0.000 error.py:2(FFIError)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 model.py:261(PointerType)
        1    0.000    0.000    0.000    0.000 model.py:284(NamedPointerType)
        1    0.000    0.000    0.000    0.000 model.py:482(UnionType)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:28(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:111(MinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:159(GaussianBlur)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:325(_StateManagerImplV2)
        1    0.000    0.000    0.000    0.000 core.py:274(Flatten)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:279(RegisterMatmul)
        1    0.000    0.000    0.000    0.000 tpu_embedding.py:376(StochasticGradientDescentParameters)
        1    0.000    0.000    0.000    0.000 test_util.py:1741(EagerSessionWarner)
        1    0.000    0.000    0.000    0.000 parameterized.py:180(NoTestsError)
        1    0.000    0.000    0.000    0.000 handler.py:223(EntityResolver)
        1    0.000    0.000    0.000    0.000 typing.py:1380(NamedTuple)
        1    0.000    0.000    0.000    0.000 mock.py:358(_MockIter)
        1    0.000    0.000    0.000    0.000 mock.py:366(Base)
        1    0.000    0.000    0.000    0.000 mock.py:1857(MagicMixin)
        1    0.000    0.000    0.000    0.000 mock.py:2311(_SpecState)
        1    0.000    0.000    0.000    0.000 op_hint.py:465(_LiteOperand)
        1    0.000    0.000    0.000    0.000 ops_util.py:26(SupportedOp)
        1    0.000    0.000    0.000    0.000 errors.py:513(raise_exception_on_not_ok_status)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UNAVAILABLE_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_DOUBLE_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UINT16_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_VARIANT_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_MIRRORING_ALL_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_FLOAT_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_BOOL_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_TYPE_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_SHAPE_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_TENSOR_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_PLACEHOLDER_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_FUNC_swigconstant}
        1    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {h5py._errors.silence_errors}
        1    0.000    0.000    0.000    0.000 _globals.py:32(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:46(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:164(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_longdouble)
        1    0.000    0.000    0.000    0.000 __init__.py:218(c_ubyte)
        1    0.000    0.000    0.000    0.000 __init__.py:225(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:241(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:246(c_bool)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 pathlib.py:489(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:511(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:980(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1477(PosixPath)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 _internal.py:799(TooHardError)
        1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:68(PicklingError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1158(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1194(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1265(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 polynomial.py:30(RankWarning)
        1    0.000    0.000    0.000    0.000 threading.py:1184(_MainThread)
        1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
        1    0.000    0.000    0.000    0.000 _iotools.py:464(ConverterError)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 core.py:171(MaskError)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 case.py:33(_ShouldStop)
        1    0.000    0.000    0.000    0.000 case.py:38(_UnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 case.py:341(_OrderedChainMap)
        1    0.000    0.000    0.000    0.000 __init__.py:1662(RootLogger)
        1    0.000    0.000    0.000    0.000 argparse.py:650(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:661(RawTextHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:722(ArgumentError)
        1    0.000    0.000    0.000    0.000 argparse.py:742(ArgumentTypeError)
        1    0.000    0.000    0.000    0.000 argparse.py:917(_StoreFalseAction)
        1    0.000    0.000    0.000    0.000 argparse.py:999(_CountAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1069(_ChoicesPseudoAction)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 imp.py:160(_LoadSourceCompatibility)
        1    0.000    0.000    0.000    0.000 six.py:364(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 tf_export.py:88(SymbolAlreadyExposedError)
        1    0.000    0.000    0.000    0.000 tf_export.py:93(InvalidSymbolNameError)
        1    0.000    0.000    0.000    0.000 __init__.py:330(UnknownExtra)
        2    0.000    0.000    0.000    0.000 __init__.py:2004(find_nothing)
        1    0.000    0.000    0.000    0.000 zipfile.py:38(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(LargeZipFile)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:76(InvalidBase64LengthDefect)
        1    0.000    0.000    0.000    0.000 errors.py:87(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 version.py:36(InvalidVersion)
        1    0.000    0.000    0.000    0.000 pyparsing.py:183(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:195(_Constants)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1478(_FifoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3850(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4222(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4226(TokenConverter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4364(Suppress)
        1    0.000    0.000    0.000    0.000 markers.py:25(InvalidMarker)
        1    0.000    0.000    0.000    0.000 markers.py:65(Value)
        1    0.000    0.000    0.000    0.000 markers.py:71(Op)
        1    0.000    0.000    0.000    0.000 message.py:39(Error)
        1    0.000    0.000    0.000    0.000 descriptor_database.py:38(Error)
        1    0.000    0.000    0.000    0.000 descriptor_database.py:42(DescriptorDatabaseConflictingDefinitionError)
        1    0.000    0.000    0.000    0.000 device_spec.py:413(to_string)
        1    0.000    0.000    0.000    0.000 context.py:271(PhysicalDevice)
        1    0.000    0.000    0.000    0.000 core.py:52(_FallbackException)
        1    0.000    0.000    0.000    0.000 core.py:63(_SymbolicException)
        1    0.000    0.000    0.000    0.000 errors_impl.py:425(UnimplementedError)
        1    0.000    0.000    0.000    0.000 tensor_like.py:23(_TensorLike)
        1    0.000    0.000    0.000    0.000 app.py:113(HelpshortFlag)
        1    0.000    0.000    0.000    0.000 pdb.py:85(Restart)
        1    0.000    0.000    0.000    0.000 pdb.py:123(_rstr)
        1    0.000    0.000    0.000    0.000 bdb.py:13(BdbQuit)
        1    0.000    0.000    0.000    0.000 tokens.py:25(DocumentStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:28(DocumentEndToken)
