         3736770 function calls (3535359 primitive calls) in 18.023 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       33    0.001    0.000    0.001    0.000 interfaces.py:13(generate_legacy_interface)
        1    0.000    0.000    0.001    0.001 gen_ctc_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_ragged_conversion_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 error.py:12(<module>)
        1    0.000    0.000    0.001    0.001 _flag.py:19(<module>)
     2712    0.001    0.000    0.001    0.000 version.py:244(<genexpr>)
        1    0.000    0.000    0.001    0.001 type_check.py:3(<module>)
      122    0.000    0.000    0.001    0.000 tensorflow_backend.py:653(dtype)
        1    0.000    0.000    0.001    0.001 kubernetes_cluster_resolver.py:15(<module>)
     10/2    0.000    0.000    0.001    0.000 pyparsing.py:3397(parseImpl)
       92    0.000    0.000    0.001    0.000 tf2.py:43(enabled)
      131    0.000    0.000    0.001    0.000 tf_export.py:98(get_canonical_name_for_symbol)
        9    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
      935    0.001    0.000    0.001    0.000 ops.py:3413(<listcomp>)
        1    0.000    0.000    0.001    0.001 functional_saver.py:120(MultiDeviceSaver)
      368    0.000    0.000    0.001    0.000 fromnumeric.py:541(swapaxes)
        1    0.000    0.000    0.001    0.001 gen_stateless_random_ops.py:4(<module>)
       32    0.000    0.000    0.001    0.000 convolutional.py:1884(get_config)
        1    0.000    0.000    0.001    0.001 custom_gradient.py:15(<module>)
        1    0.000    0.000    0.001    0.001 inverse_registrations.py:15(<module>)
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:740(create_module)
      530    0.001    0.000    0.001    0.000 warnings.py:474(__enter__)
        1    0.000    0.000    0.001    0.001 base_layer_utils.py:15(<module>)
        1    0.000    0.000    0.001    0.001 _ni_docstrings.py:1(<module>)
        1    0.000    0.000    0.001    0.001 main_op.py:19(<module>)
        1    0.000    0.000    0.001    0.001 getpass.py:11(<module>)
      247    0.000    0.000    0.001    0.000 ops.py:6583(_op_to_colocate_with)
        1    0.000    0.000    0.001    0.001 spectral_ops.py:15(<module>)
        1    0.000    0.000    0.001    0.001 tensorflow_backend.py:2988(function)
     4838    0.001    0.000    0.001    0.000 ops.py:397(op)
      126    0.000    0.000    0.001    0.000 tape.py:118(stop_recording)
        1    0.000    0.000    0.001    0.001 encoder.py:65(<module>)
        1    0.000    0.000    0.001    0.001 function_deserialization.py:15(<module>)
        3    0.001    0.000    0.001    0.000 {built-in method _ctypes.LoadLibrary}
        1    0.000    0.000    0.001    0.001 ops_util.py:15(<module>)
        1    0.000    0.000    0.001    0.001 counter.py:15(<module>)
      376    0.001    0.000    0.001    0.000 attrs.py:51(__init__)
        1    0.000    0.000    0.001    0.001 dataframe_iterator.py:2(<module>)
        1    0.000    0.000    0.001    0.001 export_utils.py:15(<module>)
        1    0.000    0.000    0.001    0.001 files.py:458(__exit__)
       60    0.000    0.000    0.001    0.000 enum.py:125(__prepare__)
        1    0.000    0.000    0.001    0.001 string.py:65(__init__)
     2986    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.001    0.001 gen_sparse_ops.py:3379(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 cholesky_registrations.py:15(<module>)
        1    0.000    0.000    0.001    0.001 v2_compat.py:15(<module>)
        1    0.000    0.000    0.001    0.001 argparse.py:62(<module>)
      105    0.001    0.000    0.001    0.000 gast.py:7(_make_node)
        1    0.000    0.000    0.001    0.001 resnet.py:15(<module>)
       38    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
      219    0.000    0.000    0.001    0.000 base_layer.py:1014(weights)
       12    0.000    0.000    0.001    0.000 enum.py:654(<listcomp>)
       82    0.000    0.000    0.001    0.000 tensor_shape.py:778(_v2_behavior)
        1    0.000    0.000    0.001    0.001 training_util.py:15(<module>)
        1    0.000    0.000    0.001    0.001 layer_utils.py:17(<module>)
        1    0.000    0.000    0.001    0.001 specifiers.py:214(LegacySpecifier)
        1    0.000    0.000    0.001    0.001 pooling.py:17(<module>)
       21    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
        2    0.000    0.000    0.001    0.000 _version.py:7(<module>)
     1781    0.001    0.000    0.001    0.000 {built-in method _pywrap_tensorflow_internal.TF_Output_index_set}
      234    0.001    0.000    0.001    0.000 tensor_util.py:334(_is_array_like)
      212    0.000    0.000    0.001    0.000 session.py:1340(<genexpr>)
      131    0.000    0.000    0.001    0.000 ragged_dispatch.py:545(_op_is_in_tf_version)
        1    0.000    0.000    0.001    0.001 vgg16.py:8(<module>)
        1    0.000    0.000    0.001    0.001 encoder.py:18(<module>)
      506    0.001    0.000    0.001    0.000 sre_parse.py:408(_uniq)
        1    0.000    0.000    0.001    0.001 group.py:31(Group)
        1    0.000    0.000    0.001    0.001 gen_image_ops.py:4419(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
      116    0.001    0.000    0.001    0.000 selections.py:147(__init__)
        1    0.000    0.000    0.001    0.001 utf8prober.py:28(<module>)
        1    0.000    0.000    0.001    0.001 nn_grad.py:15(<module>)
      255    0.000    0.000    0.001    0.000 deprecation.py:274(deprecated)
        1    0.000    0.000    0.001    0.001 linalg_impl.py:15(<module>)
        1    0.001    0.001    0.001    0.001 socket.py:139(__init__)
      139    0.000    0.000    0.001    0.000 tensor_util.py:193(GetNumpyAppendFn)
     4008    0.001    0.000    0.001    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.001    0.001 ast3.py:1(<module>)
        1    0.000    0.000    0.001    0.001 attrs.py:30(AttributeManager)
     2222    0.001    0.000    0.001    0.000 base.py:241(id)
     2155    0.001    0.000    0.001    0.000 callbacks.py:251(on_predict_begin)
        1    0.000    0.000    0.001    0.001 normalization.py:17(<module>)
        5    0.000    0.000    0.001    0.000 all_util.py:86(remove_undocumented)
     2932    0.001    0.000    0.001    0.000 ops.py:2991(_check_not_finalized)
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
     1229    0.000    0.000    0.001    0.000 doc_controls.py:24(do_not_generate_docs)
        1    0.000    0.000    0.001    0.001 remote.py:15(<module>)
        1    0.000    0.000    0.001    0.001 multi_worker_util.py:15(<module>)
      154    0.000    0.000    0.001    0.000 os.py:673(__getitem__)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
     16/2    0.000    0.000    0.001    0.000 pyparsing.py:3737(parseImpl)
      353    0.000    0.000    0.001    0.000 object_identity.py:119(__setitem__)
      530    0.001    0.000    0.001    0.000 warnings.py:493(__exit__)
        1    0.000    0.000    0.001    0.001 getlimits.py:96(_register_known_types)
       63    0.000    0.000    0.001    0.000 ops.py:6171(add_to_collections)
        2    0.000    0.000    0.001    0.000 pyparsing.py:3859(parseImpl)
        1    0.000    0.000    0.001    0.001 cifar10.py:16(<module>)
      239    0.000    0.000    0.001    0.000 tensorflow_backend.py:593(int_shape)
     1171    0.001    0.000    0.001    0.000 {built-in method _pywrap_tensorflow_internal.TF_GetBuffer}
       16    0.000    0.000    0.001    0.000 _version.py:55(__init__)
      335    0.001    0.000    0.001    0.000 pyparsing.py:1144(__init__)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.001    0.001 gen_audio_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 check_ops.py:16(<module>)
     1870    0.001    0.000    0.001    0.000 traceable_stack.py:123(peek_traceable_objs)
      208    0.000    0.000    0.001    0.000 __init__.py:3161(_find_adapter)
        2    0.000    0.000    0.001    0.000 op_def_pb2.py:5(<module>)
        1    0.000    0.000    0.001    0.001 tensorflow_backend.py:2792(__init__)
     20/8    0.000    0.000    0.001    0.000 pyparsing.py:3547(parseImpl)
        6    0.000    0.000    0.001    0.000 file_io.py:248(file_exists)
     2320    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
      181    0.000    0.000    0.001    0.000 abc.py:130(register)
      247    0.000    0.000    0.001    0.000 {method 'throw' of 'generator' objects}
    110/2    0.000    0.000    0.001    0.000 network.py:1355(build_map)
        1    0.000    0.000    0.001    0.001 datetime.py:5(<module>)
        6    0.000    0.000    0.001    0.000 file_io.py:265(file_exists_v2)
     2525    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.001    0.000 cost_graph_pb2.py:5(<module>)
      540    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.001    0.001 gen_collective_ops.py:4(<module>)
       47    0.000    0.000    0.001    0.000 typing.py:603(__init__)
       37    0.000    0.000    0.001    0.000 nest.py:329(flatten_dict_items)
        1    0.000    0.000    0.001    0.001 core.py:19(<module>)
     1090    0.001    0.000    0.001    0.000 lock_util.py:119(__init__)
     1089    0.001    0.000    0.001    0.000 _collections_abc.py:698(__init__)
      195    0.000    0.000    0.001    0.000 group.py:36(__init__)
     1060    0.001    0.000    0.001    0.000 ops.py:2748(name_from_scope_name)
       16    0.000    0.000    0.001    0.000 tensor_shape.py:997(with_rank)
      935    0.001    0.000    0.001    0.000 {built-in method _pywrap_tensorflow_internal.TF_OperationNumOutputs}
        1    0.000    0.000    0.001    0.001 beta.py:15(<module>)
      116    0.000    0.000    0.001    0.000 selections.py:421(_expand_ellipsis)
     2130    0.001    0.000    0.001    0.000 ops.py:5004(_control_dependencies_stack)
       83    0.000    0.000    0.001    0.000 tensor_util.py:263(<listcomp>)
     3941    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
      103    0.000    0.000    0.001    0.000 tensor_util.py:125(<listcomp>)
        1    0.000    0.000    0.001    0.001 __init__.py:205(<listcomp>)
      288    0.000    0.000    0.001    0.000 sre_parse.py:84(opengroup)
        6    0.000    0.000    0.001    0.000 plugin_data_pb2.py:5(<module>)
       63    0.001    0.000    0.001    0.000 {built-in method _pywrap_tensorflow_internal.TFE_Py_TapeSetIsStopped}
      933    0.001    0.000    0.001    0.000 {built-in method _pywrap_tensorflow_internal.TF_OperationOutputType}
        1    0.000    0.000    0.001    0.001 module.py:15(<module>)
        3    0.000    0.000    0.001    0.000 types_pb2.py:5(<module>)
        1    0.000    0.000    0.001    0.001 linear_operator_zeros.py:15(<module>)
        1    0.000    0.000    0.001    0.001 gen_rnn_ops.py:1133(_InitOpDefLibrary)
      348    0.000    0.000    0.001    0.000 variables.py:2539(name)
        1    0.000    0.000    0.001    0.001 recurrent.py:17(<module>)
     1064    0.000    0.000    0.001    0.000 inspect.py:80(ismethod)
       43    0.000    0.000    0.001    0.000 ops.py:2717(__call__)
      595    0.000    0.000    0.001    0.000 __init__.py:1429(log)
      304    0.000    0.000    0.001    0.000 tensor_conversion_registry.py:114(get)
      246    0.000    0.000    0.001    0.000 tensor_shape.py:1161(as_list)
      118    0.001    0.000    0.001    0.000 sre_compile.py:413(<listcomp>)
        1    0.000    0.000    0.001    0.001 network.py:398(losses)
      116    0.000    0.000    0.001    0.000 filters.py:106(fill_dcpl)
      553    0.000    0.000    0.001    0.000 pkgutil.py:405(get_importer)
      290    0.000    0.000    0.001    0.000 sre_parse.py:295(_class_escape)
      445    0.000    0.000    0.001    0.000 symbol_database.py:68(RegisterMessage)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
      155    0.000    0.000    0.001    0.000 ops.py:5096(_session_run_lock)
      181    0.000    0.000    0.001    0.000 {built-in method _abc._abc_register}
        2    0.000    0.000    0.001    0.000 verifier_config_pb2.py:5(<module>)
       18    0.000    0.000    0.001    0.000 text_format.py:1019(_MergeScalarField)
      368    0.000    0.000    0.001    0.000 fromnumeric.py:54(_wrapfunc)
        1    0.000    0.000    0.001    0.001 dataset_ops.py:1611(DatasetV1)
       60    0.000    0.000    0.001    0.000 enum.py:474(_find_new_)
      184    0.000    0.000    0.001    0.000 execute.py:186(make_type)
       58    0.000    0.000    0.001    0.000 session.py:1094(_feed_fn)
       11    0.000    0.000    0.001    0.000 core.py:646(__init__)
        5    0.000    0.000    0.001    0.000 all_util.py:30(make_all)
      300    0.000    0.000    0.001    0.000 session.py:199(_is_attrs_instance)
        1    0.000    0.000    0.001    0.001 warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.001    0.001 gen_linalg_ops.py:2640(_InitOpDefLibrary)
       63    0.000    0.000    0.001    0.000 variable_scope.py:1361(get_variable_scope)
      222    0.000    0.000    0.001    0.000 format.py:858(_read_bytes)
      227    0.000    0.000    0.001    0.000 execute.py:172(make_str)
        1    0.000    0.000    0.001    0.001 io_ops.py:344(TextLineReader)
        1    0.000    0.000    0.001    0.001 metrics_utils.py:17(<module>)
        1    0.000    0.000    0.001    0.001 flops_registry.py:16(<module>)
      445    0.000    0.000    0.001    0.000 descriptor.py:281(__new__)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
     1998    0.001    0.000    0.001    0.000 object_identity.py:33(__init__)
       46    0.000    0.000    0.001    0.000 dtypes.py:65(__init__)
        1    0.000    0.000    0.001    0.001 tfprof_output_pb2.py:5(<module>)
        1    0.000    0.000    0.001    0.001 gen_nccl_ops.py:4(<module>)
     2173    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
       46    0.000    0.000    0.001    0.000 dtypes.py:64(__init__)
      936    0.000    0.000    0.001    0.000 traceable_stack.py:127(__len__)
        1    0.000    0.000    0.001    0.001 ops.py:2764(Graph)
        2    0.000    0.000    0.001    0.000 pyparsing.py:4681(originalTextFor)
      139    0.000    0.000    0.001    0.000 tensor_util.py:185(GetFromNumpyDTypeDict)
        1    0.000    0.000    0.001    0.001 gen_checkpoint_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 tensorflow_backend.py:1729(round)
